song,artist,album_name,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,id,uri,uri,track_href,time_signature,song,artist,album_name,album_id,duration_ms,duration_ms,explicit,popularity
Remind Me to Forget,Kygo,Remind Me to Forget,5Og1PZOwpUkL8slf11stBq,0.685,0.508,0,-6.4,1,0.0987,0.193,0.0,0.139,0.315,99.063,5sIx4BlfYGuZeSLF40N9GH,5sIx4BlfYGuZeSLF40N9GH,spotify:track:5sIx4BlfYGuZeSLF40N9GH,spotify:track:5sIx4BlfYGuZeSLF40N9GH,https://api.spotify.com/v1/tracks/5sIx4BlfYGuZeSLF40N9GH,4,Remind Me to Forget,Kygo,Remind Me to Forget,5Og1PZOwpUkL8slf11stBq,217287,217286,False,65
Muchachita,Miguel Gallardo,Coleccion Original,3w9P0pRKVkFgoa8KfI4Kfh,0.676,0.576,0,-8.733,1,0.0305,0.377,0.000106,0.169,0.757,79.825,3PyTaC8BN0de4KfYaQDtBs,3PyTaC8BN0de4KfYaQDtBs,spotify:track:3PyTaC8BN0de4KfYaQDtBs,spotify:track:3PyTaC8BN0de4KfYaQDtBs,https://api.spotify.com/v1/tracks/3PyTaC8BN0de4KfYaQDtBs,4,Muchachita,Miguel Gallardo,Coleccion Original,3w9P0pRKVkFgoa8KfI4Kfh,209160,209160,False,64
waves,Miguel,Wildheart,6b5WANFyoXhaMTXPqLF6ez,0.696,0.834,11,-5.359,0,0.0906,0.217,0.0,0.264,0.279,107.994,5Q0c3q5dN1BIxROsuwdb5e,5Q0c3q5dN1BIxROsuwdb5e,spotify:track:5Q0c3q5dN1BIxROsuwdb5e,spotify:track:5Q0c3q5dN1BIxROsuwdb5e,https://api.spotify.com/v1/tracks/5Q0c3q5dN1BIxROsuwdb5e,4,waves,Miguel,Wildheart,6b5WANFyoXhaMTXPqLF6ez,202493,202493,True,34
Don't Forget My Love,Diplo,Don't Forget My Love,1vtsrwjdXkuAmojBCw2mtv,0.638,0.872,2,-6.221,1,0.0415,0.0241,0.0159,0.118,0.253,121.041,2OZZpID4LgZ0GGm8XB99e3,2OZZpID4LgZ0GGm8XB99e3,spotify:track:2OZZpID4LgZ0GGm8XB99e3,spotify:track:2OZZpID4LgZ0GGm8XB99e3,https://api.spotify.com/v1/tracks/2OZZpID4LgZ0GGm8XB99e3,4,Don't Forget My Love,Diplo,Don't Forget My Love,1vtsrwjdXkuAmojBCw2mtv,199091,199090,False,60
Coffee (F***ing) (feat. Wale),Miguel,Coffee (F***ing) (feat. Wale),2oEZTAlDdKGJoeNSlbkXOy,0.543,0.667,8,-7.333,1,0.0633,0.0165,2.69e-05,0.15,0.196,162.067,5OFKWrKbS8iTIGxgjyHDzW,5OFKWrKbS8iTIGxgjyHDzW,spotify:track:5OFKWrKbS8iTIGxgjyHDzW,spotify:track:5OFKWrKbS8iTIGxgjyHDzW,https://api.spotify.com/v1/tracks/5OFKWrKbS8iTIGxgjyHDzW,4,Coffee (F***ing) (feat. Wale),Miguel,Coffee (F***ing) (feat. Wale),2oEZTAlDdKGJoeNSlbkXOy,314053,314053,True,49
Hollywood Dreams,Miguel,Wildheart (Deluxe Version),6W8ZsoinSMViZMh9aYK7gQ,0.605,0.676,7,-6.374,1,0.0535,0.0131,0.000108,0.166,0.241,155.827,3jFqMdDCbcg12DgDem6Spt,3jFqMdDCbcg12DgDem6Spt,spotify:track:3jFqMdDCbcg12DgDem6Spt,spotify:track:3jFqMdDCbcg12DgDem6Spt,https://api.spotify.com/v1/tracks/3jFqMdDCbcg12DgDem6Spt,4,Hollywood Dreams,Miguel,Wildheart (Deluxe Version),6W8ZsoinSMViZMh9aYK7gQ,196840,196840,True,31
"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,3arNdjotCvtiiLFfjKngMc,0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,2N3U8uTYhjX2KwGT0pf5x0,2N3U8uTYhjX2KwGT0pf5x0,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,https://api.spotify.com/v1/tracks/2N3U8uTYhjX2KwGT0pf5x0,4,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,3arNdjotCvtiiLFfjKngMc,260987,260986,True,76
La Mejor Adoración,Miguel Martinez,La Mejor Adoración,1ybWfc5BQTUt8KtMy34Ry6,0.507,0.558,1,-5.494,1,0.0301,0.816,0.0,0.63,0.283,119.874,1QxQit0zSuXczVPlDJUvXW,1QxQit0zSuXczVPlDJUvXW,spotify:track:1QxQit0zSuXczVPlDJUvXW,spotify:track:1QxQit0zSuXczVPlDJUvXW,https://api.spotify.com/v1/tracks/1QxQit0zSuXczVPlDJUvXW,4,La Mejor Adoración,Miguel Martinez,La Mejor Adoración,1ybWfc5BQTUt8KtMy34Ry6,2343969,2343968,False,22
destinado a morir (enter.lewd),Miguel,Wildheart,6b5WANFyoXhaMTXPqLF6ez,0.832,0.268,2,-6.932,1,0.0509,0.00652,0.000607,0.175,0.106,125.966,3xglU1d2alVCsOOiUBuo4s,3xglU1d2alVCsOOiUBuo4s,spotify:track:3xglU1d2alVCsOOiUBuo4s,spotify:track:3xglU1d2alVCsOOiUBuo4s,https://api.spotify.com/v1/tracks/3xglU1d2alVCsOOiUBuo4s,4,destinado a morir (enter.lewd),Miguel,Wildheart,6b5WANFyoXhaMTXPqLF6ez,79973,79973,False,23
Remind Me to Forget,Kygo,Kids in Love,47oyrKaeobswT4T8zyaxdM,0.689,0.505,0,-6.389,1,0.0933,0.158,0.0,0.138,0.312,99.017,6xTU6B6nFwKKTSZ9ySXS80,6xTU6B6nFwKKTSZ9ySXS80,spotify:track:6xTU6B6nFwKKTSZ9ySXS80,spotify:track:6xTU6B6nFwKKTSZ9ySXS80,https://api.spotify.com/v1/tracks/6xTU6B6nFwKKTSZ9ySXS80,4,Remind Me to Forget,Kygo,Kids in Love,47oyrKaeobswT4T8zyaxdM,217293,217293,False,61
F E F,Miguel Comando,F E F,6fBY0FGZiYYiE5bUFcNfMe,0.568,0.78,7,-5.423,1,0.0948,0.0576,0.0,0.212,0.556,154.782,2pjYzSOQSiAw8xzjwDrJ74,2pjYzSOQSiAw8xzjwDrJ74,spotify:track:2pjYzSOQSiAw8xzjwDrJ74,spotify:track:2pjYzSOQSiAw8xzjwDrJ74,https://api.spotify.com/v1/tracks/2pjYzSOQSiAw8xzjwDrJ74,3,F E F,Miguel Comando,F E F,6fBY0FGZiYYiE5bUFcNfMe,273771,273770,False,38
Pineapple Skies,Miguel,War & Leisure,05LEST8E8mkEIl2LRfUkcI,0.654,0.587,10,-6.331,1,0.0439,0.026,0.0,0.589,0.288,100.014,19EnyPZhNPbRoCxAuv5pKD,19EnyPZhNPbRoCxAuv5pKD,spotify:track:19EnyPZhNPbRoCxAuv5pKD,spotify:track:19EnyPZhNPbRoCxAuv5pKD,https://api.spotify.com/v1/tracks/19EnyPZhNPbRoCxAuv5pKD,4,Pineapple Skies,Miguel,War & Leisure,05LEST8E8mkEIl2LRfUkcI,281360,281360,False,57
Sonora Y Sus Ojos Negros,Miguel Y Miguel,Cruz De Madera,6D9a2VeAyvMqcCN27uzi4V,0.659,0.358,8,-8.726,1,0.0803,0.785,0.0,0.078,0.645,94.177,6D8GThe4smZsFMPhUjgy7N,6D8GThe4smZsFMPhUjgy7N,spotify:track:6D8GThe4smZsFMPhUjgy7N,spotify:track:6D8GThe4smZsFMPhUjgy7N,https://api.spotify.com/v1/tracks/6D8GThe4smZsFMPhUjgy7N,4,Sonora Y Sus Ojos Negros,Miguel Y Miguel,Cruz De Madera,6D9a2VeAyvMqcCN27uzi4V,181640,181640,False,62
Adorn,Miguel,Art Dealer Chic 1,5K0pMPbgEQQYLK2aqmddAm,0.619,0.574,11,-5.681,0,0.187,0.0573,2.87e-05,0.192,0.208,179.157,0qzVwZGdK1G2NBwFIAebhN,0qzVwZGdK1G2NBwFIAebhN,spotify:track:0qzVwZGdK1G2NBwFIAebhN,spotify:track:0qzVwZGdK1G2NBwFIAebhN,https://api.spotify.com/v1/tracks/0qzVwZGdK1G2NBwFIAebhN,4,Adorn,Miguel,Art Dealer Chic 1,5K0pMPbgEQQYLK2aqmddAm,194353,194353,False,29
Dile Luna,Miguel Y Miguel,Dile Luna,5MkJ0vTqJyVVa8HZ5E6w2s,0.54,0.464,7,-5.258,1,0.0558,0.678,0.0,0.145,0.895,173.766,1qfuMt5k5VufJhcnlqLLgI,1qfuMt5k5VufJhcnlqLLgI,spotify:track:1qfuMt5k5VufJhcnlqLLgI,spotify:track:1qfuMt5k5VufJhcnlqLLgI,https://api.spotify.com/v1/tracks/1qfuMt5k5VufJhcnlqLLgI,3,Dile Luna,Miguel Y Miguel,Dile Luna,5MkJ0vTqJyVVa8HZ5E6w2s,172627,172626,False,44
Estaré - MTV Unplugged,Miguel Bosé,MTV Unplugged,4B0mVzwgm0IihR4Qzg82FO,0.557,0.4,3,-10.556,1,0.0323,0.803,3.57e-06,0.705,0.138,74.971,6Z75GMYUICy5ZiHNOdNcQl,6Z75GMYUICy5ZiHNOdNcQl,spotify:track:6Z75GMYUICy5ZiHNOdNcQl,spotify:track:6Z75GMYUICy5ZiHNOdNcQl,https://api.spotify.com/v1/tracks/6Z75GMYUICy5ZiHNOdNcQl,4,Estaré - MTV Unplugged,Miguel Bosé,MTV Unplugged,4B0mVzwgm0IihR4Qzg82FO,273280,273280,False,46
Casa luminosa,Miguel Pérez,Casa luminosa,60nfneMr0LrmdoAaokyHEf,0.355,0.0368,2,-25.302,1,0.0393,0.992,0.937,0.113,0.0492,106.637,3JxLzqk5HisNeh5I03Mx22,3JxLzqk5HisNeh5I03Mx22,spotify:track:3JxLzqk5HisNeh5I03Mx22,spotify:track:3JxLzqk5HisNeh5I03Mx22,https://api.spotify.com/v1/tracks/3JxLzqk5HisNeh5I03Mx22,4,Casa luminosa,Miguel Pérez,Casa luminosa,60nfneMr0LrmdoAaokyHEf,109565,109565,False,62
Obsesión,Miguel Mateos,Lo Esencial,7zrwTOHJUTWDJBSED3mhbD,0.615,0.841,7,-5.702,1,0.0391,0.116,5.01e-05,0.122,0.908,126.975,1l0mEM93oZMERzBmOCuiHe,1l0mEM93oZMERzBmOCuiHe,spotify:track:1l0mEM93oZMERzBmOCuiHe,spotify:track:1l0mEM93oZMERzBmOCuiHe,https://api.spotify.com/v1/tracks/1l0mEM93oZMERzBmOCuiHe,4,Obsesión,Miguel Mateos,Lo Esencial,7zrwTOHJUTWDJBSED3mhbD,245296,245360,False,64
gfg,Miguel,Wildheart (Deluxe Version),6W8ZsoinSMViZMh9aYK7gQ,0.673,0.897,2,-4.421,1,0.13,0.139,3.82e-06,0.216,0.606,116.978,7xK1qc3jSlIo0UHah9WHdn,7xK1qc3jSlIo0UHah9WHdn,spotify:track:7xK1qc3jSlIo0UHah9WHdn,spotify:track:7xK1qc3jSlIo0UHah9WHdn,https://api.spotify.com/v1/tracks/7xK1qc3jSlIo0UHah9WHdn,4,gfg,Miguel,Wildheart (Deluxe Version),6W8ZsoinSMViZMh9aYK7gQ,219773,219773,True,31
Caballo De Patas Blancas,Miguel Y Miguel,Cruz De Madera,6D9a2VeAyvMqcCN27uzi4V,0.672,0.452,1,-8.491,0,0.0351,0.684,5.66e-05,0.0962,0.771,95.052,1ERwZcgYic639WzbDUA0u0,1ERwZcgYic639WzbDUA0u0,spotify:track:1ERwZcgYic639WzbDUA0u0,spotify:track:1ERwZcgYic639WzbDUA0u0,https://api.spotify.com/v1/tracks/1ERwZcgYic639WzbDUA0u0,4,Caballo De Patas Blancas,Miguel Y Miguel,Cruz De Madera,6D9a2VeAyvMqcCN27uzi4V,167120,167120,False,50
LA VENENO,MIGUEL. CON ACENTO EN LA I,LA VENENO,1qDKxcoiZwZHIntBlzFQPn,0.836,0.45,9,-6.92,0,0.0604,0.886,0.000251,0.0961,0.235,103.896,1ZwS5EnK0DgO5pMMGN2hHX,1ZwS5EnK0DgO5pMMGN2hHX,spotify:track:1ZwS5EnK0DgO5pMMGN2hHX,spotify:track:1ZwS5EnK0DgO5pMMGN2hHX,https://api.spotify.com/v1/tracks/1ZwS5EnK0DgO5pMMGN2hHX,4,LA VENENO,MIGUEL. CON ACENTO EN LA I,LA VENENO,1qDKxcoiZwZHIntBlzFQPn,110875,110875,False,19
Miguel Martínez,Los Lara,Recordando Al Rey Del Corrido,4R4uheBSBWkYaODcJEyko2,0.787,0.469,3,-5.788,1,0.0322,0.299,0.0,0.111,0.85,101.995,51PlSYC8qaaDJuQmCTosh5,51PlSYC8qaaDJuQmCTosh5,spotify:track:51PlSYC8qaaDJuQmCTosh5,spotify:track:51PlSYC8qaaDJuQmCTosh5,https://api.spotify.com/v1/tracks/51PlSYC8qaaDJuQmCTosh5,4,Miguel Martínez,Los Lara,Recordando Al Rey Del Corrido,4R4uheBSBWkYaODcJEyko2,220432,220431,False,21
Hoy tengo ganas de ti,Miguel Gallardo,Mi Vida. Historia Musical De Un Romántico,6VvOYxN8hECTjvqUHbD0ce,0.396,0.362,6,-11.609,0,0.0481,0.806,0.0633,0.249,0.231,130.799,3xyr2ftM36QjKEpFAhZrGM,3xyr2ftM36QjKEpFAhZrGM,spotify:track:3xyr2ftM36QjKEpFAhZrGM,spotify:track:3xyr2ftM36QjKEpFAhZrGM,https://api.spotify.com/v1/tracks/3xyr2ftM36QjKEpFAhZrGM,4,Hoy tengo ganas de ti,Miguel Gallardo,Mi Vida. Historia Musical De Un Romántico,6VvOYxN8hECTjvqUHbD0ce,245560,245560,False,43
This Feelin (feat. Andy Allo),Miguel Migs,Dim Division,3OQONOxy6x3pmChYfg0heS,0.809,0.773,5,-6.758,0,0.0676,0.0777,0.146,0.113,0.57,114.99,00beHO2oTWTZMfcGukiHo2,00beHO2oTWTZMfcGukiHo2,spotify:track:00beHO2oTWTZMfcGukiHo2,spotify:track:00beHO2oTWTZMfcGukiHo2,https://api.spotify.com/v1/tracks/00beHO2oTWTZMfcGukiHo2,4,This Feelin (feat. Andy Allo),Miguel Migs,Dim Division,3OQONOxy6x3pmChYfg0heS,318283,318282,False,35
Miguel's Happy Dance,Thundercat,It Is What It Is,59GRmAvlGs7KjLizFnV7Y9,0.621,0.767,3,-7.849,0,0.0419,0.127,0.0548,0.137,0.783,77.967,0yBsLKSKitRvkaQOO0gMYf,0yBsLKSKitRvkaQOO0gMYf,spotify:track:0yBsLKSKitRvkaQOO0gMYf,spotify:track:0yBsLKSKitRvkaQOO0gMYf,https://api.spotify.com/v1/tracks/0yBsLKSKitRvkaQOO0gMYf,4,Miguel's Happy Dance,Thundercat,It Is What It Is,59GRmAvlGs7KjLizFnV7Y9,131727,131727,True,42
Morena mía,Miguel Bosé,Sereno,1UufdUSICfRcrISutnCtyv,0.712,0.676,9,-7.313,0,0.153,0.191,0.0665,0.125,0.869,79.994,0HmQkmfYXRPweIg1ycw1R8,0HmQkmfYXRPweIg1ycw1R8,spotify:track:0HmQkmfYXRPweIg1ycw1R8,spotify:track:0HmQkmfYXRPweIg1ycw1R8,https://api.spotify.com/v1/tracks/0HmQkmfYXRPweIg1ycw1R8,4,Morena mía,Miguel Bosé,Sereno,1UufdUSICfRcrISutnCtyv,291440,291440,False,66
damned,Miguel,Wildheart (Deluxe Version),6W8ZsoinSMViZMh9aYK7gQ,0.569,0.813,4,-4.226,0,0.0337,0.0175,0.0,0.108,0.333,108.003,2ZCe5vjgNDAmoWe73C46nc,2ZCe5vjgNDAmoWe73C46nc,spotify:track:2ZCe5vjgNDAmoWe73C46nc,spotify:track:2ZCe5vjgNDAmoWe73C46nc,https://api.spotify.com/v1/tracks/2ZCe5vjgNDAmoWe73C46nc,4,damned,Miguel,Wildheart (Deluxe Version),6W8ZsoinSMViZMh9aYK7gQ,206187,206186,False,30
#Beautiful,Mariah Carey,Me. I Am Mariah…The Elusive Chanteuse,6hGRm1piHNE0Xp7I5Guesy,0.676,0.755,4,-5.333,1,0.0388,0.322,0.0,0.298,0.425,107.03,1ahAuX3F6tDdNRfMdiLsv6,1ahAuX3F6tDdNRfMdiLsv6,spotify:track:1ahAuX3F6tDdNRfMdiLsv6,spotify:track:1ahAuX3F6tDdNRfMdiLsv6,https://api.spotify.com/v1/tracks/1ahAuX3F6tDdNRfMdiLsv6,4,#Beautiful,Mariah Carey,Me. I Am Mariah…The Elusive Chanteuse,6hGRm1piHNE0Xp7I5Guesy,199947,199946,True,56
El Pastor,Miguel Aceves Mejia,Lo Mejor De Lo Mejor De RCA Victor,2PactlWmapDE3PmauHBEPo,0.609,0.28,11,-9.892,0,0.0386,0.73,0.000153,0.107,0.448,106.339,4r7V9rY0u9Vn3y9E928Ehr,4r7V9rY0u9Vn3y9E928Ehr,spotify:track:4r7V9rY0u9Vn3y9E928Ehr,spotify:track:4r7V9rY0u9Vn3y9E928Ehr,https://api.spotify.com/v1/tracks/4r7V9rY0u9Vn3y9E928Ehr,3,El Pastor,Miguel Aceves Mejia,Lo Mejor De Lo Mejor De RCA Victor,2PactlWmapDE3PmauHBEPo,175107,175106,False,55
NWA (feat. Kurupt),Miguel,Wildheart,6b5WANFyoXhaMTXPqLF6ez,0.759,0.498,11,-7.756,0,0.0367,0.00796,0.0014,0.371,0.524,92.995,1f0AbMvlqemuh8rzmEy0jO,1f0AbMvlqemuh8rzmEy0jO,spotify:track:1f0AbMvlqemuh8rzmEy0jO,spotify:track:1f0AbMvlqemuh8rzmEy0jO,https://api.spotify.com/v1/tracks/1f0AbMvlqemuh8rzmEy0jO,4,NWA (feat. Kurupt),Miguel,Wildheart,6b5WANFyoXhaMTXPqLF6ez,214093,214093,True,23
Ahora Te Puedes Marchar,Luis Miguel,Soy Como Quiero Ser,2dJCC5WZDKqQbXmUJeLe9Z,0.78,0.877,6,-3.683,0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,1uKjQoh8JZj9ryuYRhpd7E,1uKjQoh8JZj9ryuYRhpd7E,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/tracks/1uKjQoh8JZj9ryuYRhpd7E,4,Ahora Te Puedes Marchar,Luis Miguel,Soy Como Quiero Ser,2dJCC5WZDKqQbXmUJeLe9Z,191973,191973,False,80
Dos Botellas De Mezcal,Miguel Y Miguel,Millas Y Millas,4aJXluf8qiQAUYER3w6xfM,0.69,0.511,9,-6.996,1,0.0292,0.499,0.0,0.263,0.909,105.782,38ZO7Ls8eoaeuV9L0yPxiI,38ZO7Ls8eoaeuV9L0yPxiI,spotify:track:38ZO7Ls8eoaeuV9L0yPxiI,spotify:track:38ZO7Ls8eoaeuV9L0yPxiI,https://api.spotify.com/v1/tracks/38ZO7Ls8eoaeuV9L0yPxiI,3,Dos Botellas De Mezcal,Miguel Y Miguel,Millas Y Millas,4aJXluf8qiQAUYER3w6xfM,196267,196266,False,49
DEAL,Miguel,Wildheart (Deluxe Version),6W8ZsoinSMViZMh9aYK7gQ,0.572,0.844,2,-7.659,1,0.112,0.000301,0.000719,0.31,0.48,107.015,3O7mUOMCFkEeeWBDzgWtiq,3O7mUOMCFkEeeWBDzgWtiq,spotify:track:3O7mUOMCFkEeeWBDzgWtiq,spotify:track:3O7mUOMCFkEeeWBDzgWtiq,https://api.spotify.com/v1/tracks/3O7mUOMCFkEeeWBDzgWtiq,4,DEAL,Miguel,Wildheart (Deluxe Version),6W8ZsoinSMViZMh9aYK7gQ,257960,257959,True,29
La Media Vuelta,Luis Miguel,Segundo Romance,2e6Hp6xaTbUDVzcGLNTHm0,0.631,0.683,7,-8.788,1,0.0344,0.291,0.0,0.0994,0.708,97.959,1lKI9y1DL6QnYTZguVmACX,1lKI9y1DL6QnYTZguVmACX,spotify:track:1lKI9y1DL6QnYTZguVmACX,spotify:track:1lKI9y1DL6QnYTZguVmACX,https://api.spotify.com/v1/tracks/1lKI9y1DL6QnYTZguVmACX,4,La Media Vuelta,Luis Miguel,Segundo Romance,2e6Hp6xaTbUDVzcGLNTHm0,161040,161040,False,75
Mi Adolescencia a Los 40,Miguel Y Miguel,Aqui En El Rancho,3Vc8Qcv33FPblUCq9ZcHBg,0.71,0.518,4,-5.447,1,0.0364,0.358,0.0,0.344,0.779,93.48,7x7hoVL3ZWkspNGlX2jCl4,7x7hoVL3ZWkspNGlX2jCl4,spotify:track:7x7hoVL3ZWkspNGlX2jCl4,spotify:track:7x7hoVL3ZWkspNGlX2jCl4,https://api.spotify.com/v1/tracks/7x7hoVL3ZWkspNGlX2jCl4,4,Mi Adolescencia a Los 40,Miguel Y Miguel,Aqui En El Rancho,3Vc8Qcv33FPblUCq9ZcHBg,211827,211826,False,55
Bambú,Miguel Bosé,Los Chicos No Lloran,7Mp1BckDTAhPAz0E9c9BqU,0.562,0.836,4,-13.425,0,0.0492,0.515,0.00441,0.118,0.822,170.085,1GotpPwwX37nXVqruOncg0,1GotpPwwX37nXVqruOncg0,spotify:track:1GotpPwwX37nXVqruOncg0,spotify:track:1GotpPwwX37nXVqruOncg0,https://api.spotify.com/v1/tracks/1GotpPwwX37nXVqruOncg0,4,Bambú,Miguel Bosé,Los Chicos No Lloran,7Mp1BckDTAhPAz0E9c9BqU,293000,293000,False,38
San Miguel,Jordan Seigel,Half Brothers (Original Motion Picture Soundtrack),6Hvhg2DNn8ECerbfhHpDXe,0.542,0.0404,7,-25.142,1,0.0313,0.968,0.955,0.108,0.107,135.998,2ro1HWV6SK7r6c6PhRSEpj,2ro1HWV6SK7r6c6PhRSEpj,spotify:track:2ro1HWV6SK7r6c6PhRSEpj,spotify:track:2ro1HWV6SK7r6c6PhRSEpj,https://api.spotify.com/v1/tracks/2ro1HWV6SK7r6c6PhRSEpj,4,San Miguel,Jordan Seigel,Half Brothers (Original Motion Picture Soundtrack),6Hvhg2DNn8ECerbfhHpDXe,94348,94347,False,60
Otro Ocupa Mi Lugar,Miguel Gallardo,Mi Vida. Historia Musical De Un Romántico,6VvOYxN8hECTjvqUHbD0ce,0.523,0.452,9,-9.371,0,0.0284,0.721,0.0,0.461,0.58,76.95,2i7oFlgafYTgri8LvGueYt,2i7oFlgafYTgri8LvGueYt,spotify:track:2i7oFlgafYTgri8LvGueYt,spotify:track:2i7oFlgafYTgri8LvGueYt,https://api.spotify.com/v1/tracks/2i7oFlgafYTgri8LvGueYt,4,Otro Ocupa Mi Lugar,Miguel Gallardo,Mi Vida. Historia Musical De Un Romántico,6VvOYxN8hECTjvqUHbD0ce,210547,210546,False,60
Tonight,Miguel Migs,Outside the Skyline,4ek2UOpTxHahHe8mTzhMcM,0.826,0.499,0,-7.961,1,0.0627,0.0335,0.0245,0.122,0.672,107.989,2tznH4ikOhuKWdcluRwNxc,2tznH4ikOhuKWdcluRwNxc,spotify:track:2tznH4ikOhuKWdcluRwNxc,spotify:track:2tznH4ikOhuKWdcluRwNxc,https://api.spotify.com/v1/tracks/2tznH4ikOhuKWdcluRwNxc,4,Tonight,Miguel Migs,Outside the Skyline,4ek2UOpTxHahHe8mTzhMcM,268680,268679,False,34
La Incondicional,Luis Miguel,Busca Una Mujer,6JSqwckfTYWbJj4R1fdOOo,0.374,0.727,10,-4.352,1,0.0309,0.237,0.0,0.134,0.283,155.127,6F9yAYUaNbUhdlQyt5uZ3b,6F9yAYUaNbUhdlQyt5uZ3b,spotify:track:6F9yAYUaNbUhdlQyt5uZ3b,spotify:track:6F9yAYUaNbUhdlQyt5uZ3b,https://api.spotify.com/v1/tracks/6F9yAYUaNbUhdlQyt5uZ3b,4,La Incondicional,Luis Miguel,Busca Una Mujer,6JSqwckfTYWbJj4R1fdOOo,257027,257026,False,76
Morir de Amor,Miguel Bosé,"""Miguel""",6Xo9GlYWbxSTZn0KI7l7Gb,0.713,0.473,5,-12.421,0,0.0282,0.0263,3.77e-05,0.303,0.965,132.926,6RWXqBgjdLyAVFnJbyPCR8,6RWXqBgjdLyAVFnJbyPCR8,spotify:track:6RWXqBgjdLyAVFnJbyPCR8,spotify:track:6RWXqBgjdLyAVFnJbyPCR8,https://api.spotify.com/v1/tracks/6RWXqBgjdLyAVFnJbyPCR8,4,Morir de Amor,Miguel Bosé,"""Miguel""",6Xo9GlYWbxSTZn0KI7l7Gb,251227,251226,False,57
Miguel,Varal Estrela,Miguel,7hWr4gsR4Tzz4JIKl8dJdK,0.385,0.729,9,-8.397,1,0.0734,0.0851,0.00294,0.648,0.695,192.249,1nNOc0B5iu3ksjieJCQU66,1nNOc0B5iu3ksjieJCQU66,spotify:track:1nNOc0B5iu3ksjieJCQU66,spotify:track:1nNOc0B5iu3ksjieJCQU66,https://api.spotify.com/v1/tracks/1nNOc0B5iu3ksjieJCQU66,4,Miguel,Varal Estrela,Miguel,7hWr4gsR4Tzz4JIKl8dJdK,241611,241610,False,8
Happiness Over Everything (H.O.E.) (feat. Future & Miguel),Jhené Aiko,Chilombo,5jlE1zlhT3mEWw0mRpN920,0.415,0.674,1,-8.134,0,0.335,0.131,0.0,0.202,0.867,134.769,2yUy5eFAFWAichjrySJWA2,2yUy5eFAFWAichjrySJWA2,spotify:track:2yUy5eFAFWAichjrySJWA2,spotify:track:2yUy5eFAFWAichjrySJWA2,https://api.spotify.com/v1/tracks/2yUy5eFAFWAichjrySJWA2,4,Happiness Over Everything (H.O.E.) (feat. Future & Miguel),Jhené Aiko,Chilombo,5jlE1zlhT3mEWw0mRpN920,188160,188160,False,54
El Collar De Guamúchil,Miguel Y Miguel,El Collar De Guamuchil,5HqZTuRplgfeyUzeZtecWA,0.701,0.347,9,-9.69,0,0.0338,0.591,0.0,0.206,0.696,95.595,1qJUfBoff3AjMvyKGIDSN1,1qJUfBoff3AjMvyKGIDSN1,spotify:track:1qJUfBoff3AjMvyKGIDSN1,spotify:track:1qJUfBoff3AjMvyKGIDSN1,https://api.spotify.com/v1/tracks/1qJUfBoff3AjMvyKGIDSN1,1,El Collar De Guamúchil,Miguel Y Miguel,El Collar De Guamuchil,5HqZTuRplgfeyUzeZtecWA,165067,165066,False,44
Intro - Live From Spotify House SXSW '16,Miguel,Spotify Sessions,6v1KAcOknj5z6QxMGh3mlY,0.296,0.471,9,-12.059,1,0.0447,0.0765,1.42e-05,0.535,0.136,98.733,2KZOqJqbqS7UmQ4uMjcA3U,2KZOqJqbqS7UmQ4uMjcA3U,spotify:track:2KZOqJqbqS7UmQ4uMjcA3U,spotify:track:2KZOqJqbqS7UmQ4uMjcA3U,https://api.spotify.com/v1/tracks/2KZOqJqbqS7UmQ4uMjcA3U,5,Intro - Live From Spotify House SXSW '16,Miguel,Spotify Sessions,6v1KAcOknj5z6QxMGh3mlY,68790,68790,False,20
Hasta Que Me Olvides,Luis Miguel,Aries,6UFAOiLDzOOt75eJhrhFNC,0.641,0.593,3,-7.884,1,0.0264,0.46,0.0,0.169,0.437,119.828,6vPAmoERUMRoTZaCCSWQ12,6vPAmoERUMRoTZaCCSWQ12,spotify:track:6vPAmoERUMRoTZaCCSWQ12,spotify:track:6vPAmoERUMRoTZaCCSWQ12,https://api.spotify.com/v1/tracks/6vPAmoERUMRoTZaCCSWQ12,4,Hasta Que Me Olvides,Luis Miguel,Aries,6UFAOiLDzOOt75eJhrhFNC,281000,281000,False,76
